Script started on 2021-04-20 23:25:53-0400
]0;osboxes@ubuntu: ~/comp3080/Assignment5[01;32mosboxes@ubuntu[00m:[01;34m~/comp3080/Assignment5[00m$ exit./a5 bf 1 proj5_dataexit[K./a5 ff 512 proj5_dataexit[K./a5 ff 512 proj5_data[1P[1@b
MANAGEMENT POLICY = Best Fit	POOL SIZE = 512 KB

TOTAL ALLOCATIONS: 500

Seq #  Type   Size/Rq  Free Total  Free Elems   LargestChunk
289	free	125344	 512		1	512
290	free	106784	 512		1	512
291	free	52256	 512		1	512
292	alloc	111008	 512		1	512
293	free	11552	 512		1	512
294	alloc	42336	 512		1	512
295	alloc	121184	 512		1	512
296	free	118048	 512		1	512
297	alloc	26848	 512		1	512
298	alloc	77216	 512		1	512
299	alloc	103776	 512		1	512
300	alloc	120480	 512		1	512
301	free	71968	 512		1	512
302	alloc	118560	 512		1	512
303	alloc	42080	 512		1	512
304	free	114976	 512		1	512
305	free	39520	 512		1	512
306	free	42336	 512		1	512
307	alloc	72992	 512		1	512
308	free	118560	 512		1	512
309	alloc	44512	 512		1	512
310	free	120480	 512		1	512
311	alloc	32224	 512		1	512
312	alloc	87648	 512		1	512
313	free	24096	 512		1	512
314	alloc	32352	 512		1	512
315	free	58976	 512		1	512
316	free	26848	 512		1	512
317	free	111008	 512		1	512
318	alloc	63584	 512		1	512
319	free	42080	 512		1	512
320	alloc	30624	 512		1	512
321	alloc	18336	 512		1	512
322	free	121184	 512		1	512
323	free	44512	 512		1	512
324	alloc	224	 288		1	288
325	free	103776	 288		1	288
326	alloc	113760	 288		1	288
327	free	77216	 288		1	288
328	alloc	12960	 288		1	288
329	alloc	46688	 288		1	288
330	alloc	44128	 288		1	288
331	alloc	86176	 288		1	288
332	alloc	109792	 288		1	288
333	free	32352	 288		1	288
334	alloc	74784	 288		1	288
335	free	72992	 288		1	288
336	alloc	1376	 288		1	288
337	free	113760	 288		1	288
338	free	30624	 288		1	288
339	free	32224	 288		1	288
340	free	87648	 288		1	288
341	alloc	50848	 288		1	288
342	alloc	80800	 288		1	288
343	free	63584	 288		1	288
344	free	12960	 288		1	288
345	alloc	117088	 288		1	288
346	alloc	112864	 288		1	288
347	alloc	3616	 288		1	288
348	free	224	 512		1	512
349	alloc	56224	 512		1	512
350	alloc	128160	 512		1	512
351	free	18336	 512		1	512
352	alloc	85472	 512		1	512
353	free	44128	 512		1	512
354	alloc	55456	 512		1	512
355	free	46688	 512		1	512
356	free	74784	 512		1	512
357	free	1376	 512		1	512
358	free	109792	 512		1	512
359	free	86176	 512		1	512
360	alloc	23264	 512		1	512
361	free	50848	 512		1	512
362	free	80800	 512		1	512
363	free	117088	 512		1	512
364	alloc	37792	 512		1	512
365	free	3616	 512		1	512
366	free	23264	 512		1	512
367	free	56224	 512		1	512
368	alloc	69728	 512		1	512
369	alloc	2208	 512		1	512
370	alloc	6368	 512		1	512
371	alloc	40608	 512		1	512
372	alloc	103328	 512		1	512
373	alloc	53280	 512		1	512
374	free	112864	 512		1	512
375	alloc	87200	 512		1	512
376	free	69728	 512		1	512
377	alloc	70752	 512		1	512
378	alloc	68832	 512		1	512
379	free	85472	 512		1	512
380	free	128160	 512		1	512
381	alloc	36000	 512		1	512
382	free	55456	 512		1	512
383	free	37792	 512		1	512
384	alloc	117344	 512		1	512
385	alloc	46176	 512		1	512
386	free	87200	 512		1	512
387	alloc	83872	 512		1	512
388	free	40608	 512		1	512
389	alloc	118112	 512		1	512
390	free	36000	 512		1	512
391	free	103328	 512		1	512
392	alloc	91808	 512		1	512
393	free	53280	 512		1	512
394	alloc	40608	 512		1	512
395	alloc	27040	 512		1	512
396	free	118112	 512		1	512
397	free	6368	 512		1	512
398	free	2208	 512		1	512
399	alloc	37344	 512		1	512
400	alloc	45152	 512		1	512
401	alloc	21152	 512		1	512
402	alloc	107168	 512		1	512
403	alloc	72416	 512		1	512
404	free	83872	 512		1	512
405	free	70752	 512		1	512
406	alloc	30944	 512		1	512
407	free	68832	 512		1	512
408	alloc	66208	 512		1	512
409	alloc	108512	 512		1	512
410	free	45152	 512		1	512
411	free	91808	 512		1	512
412	alloc	64160	 512		1	512
413	free	46176	 512		1	512
414	free	117344	 512		1	512
415	alloc	22304	 512		1	512
416	free	21152	 512		1	512
417	alloc	28896	 512		1	512
418	free	27040	 512		1	512
419	free	37344	 512		1	512
420	free	40608	 512		1	512
421	free	72416	 512		1	512
422	free	66208	 512		1	512
423	alloc	61856	 512		1	512
424	free	107168	 512		1	512
425	free	30944	 512		1	512
426	alloc	54688	 512		1	512
427	alloc	7648	 512		1	512
428	alloc	85728	 512		1	512
429	alloc	111136	 512		1	512
430	free	28896	 512		1	512
431	free	54688	 512		1	512
432	free	22304	 512		1	512
433	alloc	10784	 512		1	512
434	alloc	95520	 512		1	512
435	free	61856	 512		1	512
436	free	108512	 512		1	512
437	free	111136	 512		1	512
438	alloc	67104	 512		1	512
439	alloc	129184	 512		1	512
440	free	64160	 512		1	512
441	free	10784	 512		1	512
442	alloc	7904	 512		1	512
443	free	85728	 512		1	512
444	alloc	18784	 512		1	512
445	alloc	40032	 512		1	512
446	alloc	119200	 512		1	512
447	alloc	28384	 512		1	512
448	alloc	103264	 512		1	512
449	alloc	74464	 512		1	512
450	alloc	3936	 512		1	512
451	free	129184	 512		1	512
452	alloc	13728	 512		1	512
453	free	7904	 512		1	512
454	free	67104	 512		1	512
455	alloc	89696	 512		1	512
456	free	119200	 512		1	512
457	free	7648	 512		1	512
458	free	74464	 512		1	512
459	free	103264	 512		1	512
460	alloc	96224	 512		1	512
461	alloc	114784	 512		1	512
462	free	89696	 512		1	512
463	free	40032	 512		1	512
464	free	95520	 512		1	512
465	alloc	47200	 512		1	512
466	alloc	45152	 512		1	512
467	free	3936	 512		1	512
468	alloc	11680	 512		1	512
469	alloc	91040	 512		1	512
470	free	11680	 512		1	512
471	alloc	126944	 512		1	512
472	free	28384	 512		1	512
473	free	126944	 512		1	512
474	free	18784	 512		1	512
475	alloc	105248	 512		1	512
476	alloc	111264	 512		1	512
477	free	96224	 512		1	512
478	alloc	54624	 512		1	512
479	free	13728	 512		1	512
480	free	91040	 512		1	512
481	free	45152	 512		1	512
482	free	111264	 512		1	512
483	free	114784	 512		1	512
484	alloc	115872	 512		1	512
485	alloc	97376	 512		1	512
486	alloc	71264	 512		1	512
487	alloc	30880	 512		1	512
488	alloc	34016	 512		1	512
489	alloc	121504	 512		1	512
490	alloc	34784	 512		1	512
491	free	47200	 512		1	512
492	alloc	41248	 512		1	512
493	alloc	63904	 512		1	512
494	free	121504	 512		1	512
495	alloc	127520	 512		1	512
496	free	41248	 512		1	512
497	free	71264	 512		1	512
498	free	54624	 512		1	512
499	free	115872	 512		1	512
500	alloc	33760	 512		1	512
501	free	105248	 512		1	512
502	alloc	78112	 512		1	512
503	free	127520	 512		1	512
504	alloc	40928	 512		1	512
505	alloc	32800	 512		1	512
506	alloc	17568	 512		1	512
507	free	63904	 512		1	512
508	free	97376	 512		1	512
509	free	30880	 512		1	512
510	free	34016	 512		1	512
511	alloc	32672	 512		1	512
512	alloc	93280	 512		1	512
513	free	33760	 512		1	512
514	alloc	129056	 512		1	512
515	free	32800	 512		1	512
516	free	17568	 512		1	512
517	free	34784	 512		1	512
518	alloc	123872	 512		1	512
519	alloc	40160	 512		1	512
520	alloc	108320	 512		1	512
521	alloc	14752	 512		1	512
522	alloc	92512	 512		1	512
523	free	123872	 512		1	512
524	free	129056	 512		1	512
525	free	40928	 512		1	512
526	free	108320	 512		1	512
527	alloc	71904	 512		1	512
528	alloc	32608	 512		1	512
529	free	78112	 512		1	512
530	alloc	19360	 512		1	512
531	alloc	76256	 512		1	512
532	alloc	83040	 512		1	512
533	free	32672	 512		1	512
534	free	92512	 512		1	512
535	alloc	117408	 512		1	512
536	alloc	103520	 512		1	512
537	alloc	55584	 512		1	512
538	alloc	35168	 512		1	512
539	free	14752	 512		1	512
540	free	35168	 512		1	512
541	free	93280	 512		1	512
542	alloc	57888	 512		1	512
543	free	40160	 512		1	512
544	alloc	105312	 512		1	512
545	free	76256	 512		1	512
546	alloc	23584	 512		1	512
547	alloc	95584	 512		1	512
548	free	23584	 512		1	512
549	alloc	33632	 512		1	512
550	free	71904	 512		1	512
551	alloc	117344	 512		1	512
552	free	32608	 512		1	512
553	free	19360	 512		1	512
554	alloc	49888	 512		1	512
555	free	49888	 512		1	512
556	alloc	126048	 512		1	512
557	free	95584	 512		1	512
558	free	126048	 512		1	512
559	free	117408	 512		1	512
560	free	83040	 512		1	512
561	alloc	76064	 512		1	512
562	alloc	36832	 512		1	512
563	free	57888	 512		1	512
564	free	105312	 512		1	512
565	free	55584	 512		1	512
566	free	103520	 512		1	512
567	alloc	71008	 512		1	512
568	alloc	8672	 512		1	512
569	free	117344	 512		1	512
570	alloc	49760	 512		1	512
571	alloc	94816	 512		1	512
572	free	94816	 512		1	512
573	alloc	127328	 512		1	512
574	free	36832	 512		1	512
575	free	76064	 512		1	512
576	alloc	72992	 512		1	512
577	free	33632	 512		1	512
578	free	127328	 512		1	512
579	alloc	93408	 512		1	512
580	alloc	81568	 512		1	512
581	alloc	100960	 512		1	512
582	alloc	52576	 512		1	512
583	alloc	69664	 512		1	512
584	alloc	75040	 512		1	512
585	free	75040	 512		1	512
586	alloc	82656	 512		1	512
587	alloc	72864	 512		1	512
588	free	71008	 512		1	512
589	alloc	62432	 512		1	512
590	alloc	53280	 512		1	512
591	alloc	48992	 512		1	512
592	alloc	58208	 512		1	512
593	free	93408	 512		1	512
594	free	49760	 512		1	512
595	free	62432	 512		1	512
596	free	8672	 512		1	512
597	free	48992	 512		1	512
598	free	72864	 512		1	512
599	alloc	55456	 512		1	512
600	alloc	35232	 512		1	512
601	free	72992	 512		1	512
602	free	35232	 512		1	512
603	alloc	1824	 512		1	512
604	alloc	65568	 512		1	512
605	alloc	57440	 512		1	512
606	free	1824	 512		1	512
607	free	81568	 512		1	512
608	free	52576	 512		1	512
609	alloc	24288	 512		1	512
610	alloc	91040	 512		1	512
611	free	100960	 512		1	512
612	alloc	102944	 512		1	512
613	free	69664	 512		1	512
614	alloc	78304	 512		1	512
615	free	82656	 512		1	512
616	free	55456	 512		1	512
617	alloc	98528	 512		1	512
618	alloc	54304	 512		1	512
619	free	53280	 512		1	512
620	free	58208	 512		1	512
621	alloc	126240	 512		1	512
622	free	24288	 512		1	512
623	alloc	97568	 512		1	512
624	free	57440	 512		1	512
625	free	54304	 512		1	512
626	alloc	78560	 512		1	512
627	alloc	57952	 512		1	512
628	free	65568	 512		1	512
629	alloc	81184	 512		1	512
630	free	91040	 512		1	512
631	alloc	76000	 512		1	512
632	alloc	108896	 512		1	512
633	alloc	15136	 512		1	512
634	alloc	65696	 512		1	512
635	alloc	100448	 512		1	512
636	free	78560	 512		1	512
637	free	97568	 512		1	512
638	free	15136	 512		1	512
639	free	98528	 512		1	512
640	free	102944	 512		1	512
641	alloc	67424	 512		1	512
642	free	65696	 512		1	512
643	free	78304	 512		1	512
644	alloc	15648	 512		1	512
645	alloc	19744	 512		1	512
646	alloc	117536	 512		1	512
647	free	126240	 512		1	512
648	free	67424	 512		1	512
649	free	81184	 512		1	512
650	alloc	76512	 512		1	512
651	alloc	80928	 512		1	512
652	alloc	41568	 512		1	512
653	free	100448	 512		1	512
654	alloc	48608	 512		1	512
655	free	76000	 512		1	512
656	free	57952	 512		1	512
657	free	108896	 512		1	512
658	alloc	55712	 512		1	512
659	free	19744	 512		1	512
660	free	55712	 512		1	512
661	alloc	27296	 512		1	512
662	free	117536	 512		1	512
663	alloc	127584	 512		1	512
664	alloc	12704	 512		1	512
665	free	15648	 512		1	512
666	free	41568	 512		1	512
667	alloc	105632	 512		1	512
668	free	80928	 512		1	512
669	free	105632	 512		1	512
670	alloc	53664	 512		1	512
671	alloc	30752	 512		1	512
672	free	53664	 512		1	512
673	alloc	51552	 512		1	512
674	alloc	59232	 512		1	512
675	free	48608	 512		1	512
676	alloc	126816	 512		1	512
677	free	12704	 512		1	512
678	alloc	54688	 512		1	512
679	alloc	9760	 512		1	512
680	free	76512	 512		1	512
681	alloc	111456	 512		1	512
682	alloc	28896	 512		1	512
683	alloc	45088	 512		1	512
684	free	30752	 512		1	512
685	alloc	11040	 512		1	512
686	free	127584	 512		1	512
687	alloc	52000	 512		1	512
688	alloc	16736	 512		1	512
689	alloc	62816	 512		1	512
690	free	16736	 512		1	512
691	free	27296	 512		1	512
692	free	59232	 512		1	512
693	free	51552	 512		1	512
694	alloc	3040	 512		1	512
695	alloc	56672	 512		1	512
696	alloc	31584	 512		1	512
697	free	28896	 512		1	512
698	free	45088	 512		1	512
699	free	9760	 512		1	512
700	free	111456	 512		1	512
701	alloc	81888	 512		1	512
702	free	11040	 512		1	512
703	alloc	44320	 512		1	512
704	alloc	75040	 512		1	512
705	free	126816	 512		1	512
706	free	54688	 512		1	512
707	alloc	113376	 512		1	512
708	free	44320	 512		1	512
709	alloc	21472	 512		1	512
710	alloc	19744	 512		1	512
711	free	52000	 512		1	512
712	free	3040	 512		1	512
713	alloc	123936	 512		1	512
714	alloc	117664	 512		1	512
715	free	81888	 512		1	512
716	free	62816	 512		1	512
717	alloc	71712	 512		1	512
718	free	113376	 512		1	512
719	alloc	31584	 512		1	512
720	free	56672	 512		1	512
721	alloc	114592	 512		1	512
722	free	71712	 512		1	512
723	alloc	608	 512		1	512
724	alloc	19360	 512		1	512
725	alloc	58592	 512		1	512
726	free	31584	 512		1	512
727	free	21472	 512		1	512
728	free	58592	 512		1	512
729	alloc	51360	 512		1	512
730	free	123936	 512		1	512
731	free	75040	 512		1	512
732	free	19744	 512		1	512
733	alloc	22112	 512		1	512
734	alloc	108960	 512		1	512
735	alloc	18016	 512		1	512
736	alloc	24864	 512		1	512
737	alloc	92064	 512		1	512
738	free	108960	 512		1	512
739	alloc	88800	 512		1	512
740	free	114592	 512		1	512
741	alloc	27296	 512		1	512
742	free	31584	 512		1	512
743	free	117664	 512		1	512
744	free	608	 512		1	512
745	free	88800	 512		1	512
746	alloc	99040	 512		1	512
747	free	19360	 512		1	512
748	free	22112	 512		1	512
749	alloc	117920	 512		1	512
750	free	99040	 512		1	512
751	free	92064	 512		1	512
752	free	18016	 512		1	512
753	alloc	76064	 512		1	512
754	free	51360	 512		1	512
755	alloc	38816	 512		1	512
756	alloc	32544	 512		1	512
757	free	76064	 512		1	512
758	alloc	22880	 512		1	512
759	free	24864	 512		1	512
760	alloc	56096	 512		1	512
761	alloc	31328	 512		1	512
762	alloc	3360	 512		1	512
763	free	22880	 512		1	512
764	alloc	105696	 512		1	512
765	alloc	97952	 512		1	512
766	free	117920	 512		1	512
767	free	27296	 512		1	512
768	alloc	19808	 512		1	512
769	alloc	18272	 512		1	512
770	alloc	115680	 512		1	512
771	alloc	53984	 512		1	512
772	free	115680	 512		1	512
773	free	38816	 512		1	512
774	alloc	112032	 512		1	512
775	alloc	5792	 512		1	512
776	free	31328	 512		1	512
777	free	32544	 512		1	512
778	free	5792	 512		1	512
779	alloc	28384	 512		1	512
780	alloc	121824	 512		1	512
781	free	18272	 512		1	512
782	free	19808	 512		1	512
783	alloc	15456	 512		1	512
784	free	97952	 512		1	512
785	free	15456	 512		1	512
786	free	105696	 512		1	512
787	alloc	17824	 512		1	512
788	free	112032	 512		1	512
789	alloc	16736	 512		1	512
790	free	56096	 512		1	512
791	free	3360	 512		1	512
792	alloc	81376	 512		1	512
793	alloc	39328	 512		1	512
794	alloc	34592	 512		1	512
795	free	53984	 512		1	512
796	alloc	124896	 512		1	512
797	free	39328	 512		1	512
798	alloc	69856	 512		1	512
799	alloc	92640	 512		1	512
800	free	28384	 512		1	512
801	free	16736	 512		1	512
802	alloc	126624	 512		1	512
803	alloc	16864	 512		1	512
804	free	92640	 512		1	512
805	free	81376	 512		1	512
806	free	121824	 512		1	512
807	alloc	39520	 512		1	512
808	alloc	4128	 512		1	512
809	free	16864	 512		1	512
810	free	17824	 512		1	512
811	alloc	125984	 512		1	512
812	alloc	107040	 512		1	512
813	alloc	123808	 512		1	512
814	alloc	77088	 512		1	512
815	free	123808	 512		1	512
816	free	126624	 512		1	512
817	free	69856	 512		1	512
818	free	39520	 512		1	512
819	alloc	82912	 512		1	512
820	alloc	51552	 512		1	512
821	alloc	67360	 512		1	512
822	free	34592	 512		1	512
823	alloc	76000	 512		1	512
824	alloc	23840	 512		1	512
825	free	124896	 512		1	512
826	free	76000	 512		1	512
827	alloc	38112	 512		1	512
828	alloc	110112	 512		1	512
829	free	67360	 512		1	512
830	free	110112	 512		1	512
831	free	4128	 512		1	512
832	alloc	2656	 512		1	512
833	free	2656	 512		1	512
834	alloc	120352	 512		1	512
835	alloc	80864	 512		1	512
836	alloc	48544	 512		1	512
837	free	125984	 512		1	512
838	alloc	18784	 512		1	512
839	alloc	50592	 512		1	512
840	free	107040	 512		1	512
841	alloc	54880	 512		1	512
842	free	77088	 512		1	512
843	free	51552	 512		1	512
844	free	120352	 512		1	512
845	free	82912	 512		1	512
846	alloc	103264	 512		1	512
847	alloc	114464	 512		1	512
848	free	103264	 512		1	512
849	alloc	14112	 512		1	512
850	free	48544	 512		1	512
851	alloc	21344	 512		1	512
852	free	114464	 512		1	512
853	free	80864	 512		1	512
854	free	23840	 512		1	512
855	alloc	56928	 512		1	512
856	alloc	126624	 512		1	512
857	free	38112	 512		1	512
858	alloc	63584	 512		1	512
859	free	50592	 512		1	512
860	free	54880	 512		1	512
861	alloc	18912	 512		1	512
862	free	18784	 512		1	512
863	alloc	111328	 512		1	512
864	alloc	113120	 512		1	512
865	alloc	59104	 512		1	512
866	alloc	2592	 512		1	512
867	alloc	800	 512		1	512
868	free	18912	 512		1	512
869	alloc	92832	 512		1	512
870	alloc	125088	 512		1	512
871	alloc	124128	 512		1	512
872	free	800	 512		1	512
873	alloc	80736	 512		1	512
874	alloc	24736	 512		1	512
875	free	126624	 512		1	512
876	free	14112	 512		1	512
877	free	2592	 512		1	512
878	alloc	58400	 512		1	512
879	alloc	7584	 512		1	512
880	free	111328	 512		1	512
881	free	21344	 512		1	512
882	free	125088	 512		1	512
883	free	59104	 512		1	512
884	free	63584	 512		1	512
885	free	56928	 512		1	512
886	alloc	117920	 512		1	512
887	alloc	14752	 512		1	512
888	free	124128	 512		1	512
889	free	7584	 512		1	512
890	free	58400	 512		1	512
891	free	113120	 512		1	512
892	free	24736	 512		1	512
893	alloc	107744	 512		1	512
894	alloc	57568	 512		1	512
895	alloc	160	 352		1	352
896	alloc	58720	 352		1	352
897	free	92832	 352		1	352
898	alloc	121440	 352		1	352
899	free	80736	 352		1	352
900	alloc	38496	 352		1	352
901	free	160	 512		1	512
902	alloc	29344	 512		1	512
